LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
PRY,MEATCONSUMP,PIG,KG_CAP,A,2010,20.28166105,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2011,20.59315532,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2012,20.71374427,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2013,21.2472404,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2014,20.99993942,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2015,20.72785192,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2016,20.53168058,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2017,20.52120441,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2018,20.89584307,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2019,20.90234934,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2020,21.02438992,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2021,21.19057684,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2022,21.36193367,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2023,21.53020363,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2024,21.72473454,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2025,21.93304581,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2026,22.15275883,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2027,22.37742366,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,1990,5.163395447,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,1991,3.787549003,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,1992,4.003430696,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,1993,4.283477893,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,1994,5.837700503,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,1995,6.245978704,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,1996,6.230511263,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,1997,6.472523183,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,1998,6.579125152,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,1999,7.10613644,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2000,5.789957345,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2001,6.213997868,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2002,5.896864585,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2003,6.112209808,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2004,6.639812794,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2005,6.53135566,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2006,6.968152351,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2007,4.589874779,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2008,5.52075163,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2009,5.329840113,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2010,5.108931303,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2011,5.685818384,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2012,5.76030404,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2013,5.915413295,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2014,5.794982363,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2015,5.779225086,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2016,5.537019013,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2017,5.548768571,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2018,5.554550495,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2019,5.557688171,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2020,5.560484658,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2021,5.561885085,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2022,5.561944632,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2023,5.566223963,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2024,5.570599783,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2025,5.576208637,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2026,5.581019512,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2027,5.586398211,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0.714464546,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,1991,0.67842926,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,1992,0.64283666,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,1993,0.634168093,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,1994,0.626261907,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,1995,0.580234223,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,1996,0.565884506,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,1997,0.562260454,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,1998,0.585841298,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,1999,0.582174936,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2000,0.541687829,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2001,0.528509148,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2002,0.522877472,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2003,0.50749523,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2004,0.601417328,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2005,0.535258961,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2006,0.509065105,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2007,0.484547515,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2008,0.465690773,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2009,0.493304007,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2010,0.508751857,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2011,0.513155556,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2012,0.518008156,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2013,0.516520607,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2014,0.502691762,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2015,0.498392548,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2016,0.497239225,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2017,0.516801213,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2018,0.527171339,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2019,0.527323133,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2020,0.531343345,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2021,0.533455505,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2022,0.536095579,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2023,0.538392732,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2024,0.540777398,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2025,0.543677885,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2026,0.547184872,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2027,0.551049363,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,1990,1.567176878,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,1991,1.538373122,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,1992,1.59997961,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,1993,1.686350025,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,1994,1.855206757,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,1995,2.117490948,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,1996,2.344585336,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,1997,2.69320491,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,1998,2.634640456,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,1999,3.170412566,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2000,3.365191609,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2001,3.148376686,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2002,3.187435399,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2003,3.179650948,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2004,3.387836034,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2005,3.061449026,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2006,3.010595379,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2007,3.362503404,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2008,3.320276096,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2009,3.054671928,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2010,3.185336607,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2011,3.480197146,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2012,2.931331085,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2013,2.852962196,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2014,3.069617615,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2015,3.005934819,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2016,3.120949035,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2017,3.122439143,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2018,3.157571272,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2019,3.184779356,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2020,3.206485437,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2021,3.227695138,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2022,3.253224843,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2023,3.279585772,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2024,3.312301482,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2025,3.342227155,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2026,3.373206926,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2027,3.402397897,
PHL,MEATCONSUMP,PIG,KG_CAP,A,1990,8.622618993,
PHL,MEATCONSUMP,PIG,KG_CAP,A,1991,8.618154104,
PHL,MEATCONSUMP,PIG,KG_CAP,A,1992,7.893493249,
PHL,MEATCONSUMP,PIG,KG_CAP,A,1993,8.555434524,
PHL,MEATCONSUMP,PIG,KG_CAP,A,1994,8.657533926,
PHL,MEATCONSUMP,PIG,KG_CAP,A,1995,9.094239428,
PHL,MEATCONSUMP,PIG,KG_CAP,A,1996,11.38622013,
PHL,MEATCONSUMP,PIG,KG_CAP,A,1997,11.72072224,
PHL,MEATCONSUMP,PIG,KG_CAP,A,1998,11.95279133,
PHL,MEATCONSUMP,PIG,KG_CAP,A,1999,12.39195479,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2000,12.50441745,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2001,12.71522099,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2002,13.14569569,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2003,13.19924007,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2004,12.78344868,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2005,12.98915825,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2006,14.10125537,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2007,14.32607957,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2008,14.16575009,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2009,14.24600981,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2010,14.42414133,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2011,14.20061166,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2012,14.07478773,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2013,14.26164248,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2014,14.16113569,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2015,14.28893251,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2016,14.9333247,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2017,15.4278202,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2018,15.61359655,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2019,15.78294097,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2020,15.95864776,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2021,16.11728296,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2022,16.26278556,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2023,16.41036464,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2024,16.55741623,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2025,16.70263991,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2026,16.85510994,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2027,17.00135371,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,1990,3.437264935,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,1991,3.979757018,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,1992,4.159221828,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,1993,4.806186416,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,1994,4.918809603,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,1995,5.293066065,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,1996,5.861736657,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,1997,6.246339269,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,1998,6.108882015,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,1999,6.32225112,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2000,6.502693976,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2001,6.914368753,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2002,7.230634229,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2003,7.198721496,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2004,7.325580231,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2005,7.175185522,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2006,7.221963435,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2007,8.05817486,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2008,8.627960866,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2009,8.766488731,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2010,9.366712047,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2011,9.799342422,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2012,10.5794584,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2013,10.85803333,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2014,11.52154695,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2015,11.99190812,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2016,12.65617647,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2017,12.63157979,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2018,12.80827826,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2019,12.96841516,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2020,13.13635663,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2021,13.30416506,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2022,13.48044745,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2023,13.66896969,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2024,13.86454059,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2025,14.06312032,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2026,14.26532387,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2027,14.47172632,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0.38620967,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,1991,0.346924379,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,1992,0.360369235,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,1993,0.377601357,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,1994,0.390181278,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,1995,0.388225604,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,1996,0.377812186,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,1997,0.373934507,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,1998,0.371576293,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,1999,0.388103173,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2000,0.386452995,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2001,0.377107839,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2002,0.369018248,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2003,0.355755,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2004,0.353971418,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2005,0.37353657,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2006,0.456259228,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2007,0.494108144,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2008,0.520969445,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2009,0.525152207,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2010,0.526649244,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2011,0.519737018,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2012,0.499321008,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2013,0.494111242,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2014,0.494399778,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2015,0.493320303,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2016,0.491427858,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2017,0.486979252,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2018,0.490144145,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2019,0.492964722,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2020,0.496027573,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2021,0.499125804,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2022,0.502530926,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2023,0.505688565,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2024,0.508814431,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2025,0.511783746,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2026,0.514860071,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,2027,0.517893952,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,1990,0.000000474,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,1991,0.000000473,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,1992,20.19440098,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,1993,18.89368072,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,1994,17.94671302,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,1995,15.59893506,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,1996,15.13667504,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,1997,15.25095969,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,1998,14.00066532,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,1999,11.94999192,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2000,10.31073852,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2001,11.26900241,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2002,12.00476398,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2003,12.2226902,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2004,12.08847834,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2005,12.60011422,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2006,11.92981073,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2007,12.36617652,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2008,14.15883779,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2009,12.85387054,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2010,13.21407652,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2011,13.48247825,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2012,14.03665158,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2013,12.35988144,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2014,12.16671973,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2015,11.41012471,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2016,10.8327687,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2017,10.71465175,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2018,10.57982028,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2019,10.49293486,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2020,10.55495985,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2021,10.67598501,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2022,10.80939169,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2023,10.91792459,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2024,11.05656166,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2025,11.20076665,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2026,11.34040585,
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2027,11.47678533,
RUS,MEATCONSUMP,PIG,KG_CAP,A,1990,0.000000529,
RUS,MEATCONSUMP,PIG,KG_CAP,A,1991,0.000000527,
RUS,MEATCONSUMP,PIG,KG_CAP,A,1992,0.000000526,
RUS,MEATCONSUMP,PIG,KG_CAP,A,1993,14.67250047,
RUS,MEATCONSUMP,PIG,KG_CAP,A,1994,13.21079958,
RUS,MEATCONSUMP,PIG,KG_CAP,A,1995,12.50689036,
RUS,MEATCONSUMP,PIG,KG_CAP,A,1996,11.67336289,
RUS,MEATCONSUMP,PIG,KG_CAP,A,1997,11.8262564,
RUS,MEATCONSUMP,PIG,KG_CAP,A,1998,11.73326322,
RUS,MEATCONSUMP,PIG,KG_CAP,A,1999,10.71572894,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2000,9.492256476,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2001,10.14217644,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2002,11.96257095,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2003,11.37809281,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2004,11.75648373,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2005,12.93658514,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2006,14.01054274,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2007,15.38110579,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2008,18.08602487,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2009,17.42544927,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2010,17.75972005,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2011,18.54709041,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2012,18.3344292,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2013,19.33220821,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2014,18.14749083,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2015,18.40064498,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2016,20.47470111,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2017,20.91523872,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2018,21.11483343,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2019,21.18152177,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2020,21.64098586,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2021,22.053694,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2022,22.37660166,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2023,22.48467724,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2024,22.57669389,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2025,22.71582674,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2026,22.74412002,
RUS,MEATCONSUMP,PIG,KG_CAP,A,2027,22.94114875,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,1990,0.000000596,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,1991,0.000000595,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,1992,8.80506606,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,1993,8.633454115,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,1994,10.209806,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,1995,9.970688138,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,1996,8.467163586,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,1997,10.5627739,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,1998,9.130118158,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,1999,5.922927019,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2000,8.758087152,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2001,13.03097751,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2002,14.10474019,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2003,13.95306805,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2004,14.15017286,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2005,16.77364247,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2006,17.93119939,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2007,19.85792014,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2008,21.15015853,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2009,21.7390914,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2010,21.60881016,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2011,22.51193116,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2012,25.60680773,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2013,26.55984442,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2014,27.8932335,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2015,29.083398,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2016,29.50511622,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2017,31.53099413,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2018,31.6087297,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2019,31.65299762,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2020,31.77399206,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2021,31.77608895,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2022,31.8135263,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2023,31.91808074,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2024,32.08325002,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2025,32.26106385,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2026,32.41093035,
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2027,32.5550139,
RUS,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0.000000596,
RUS,MEATCONSUMP,SHEEP,KG_CAP,A,1991,0.000000595,
RUS,MEATCONSUMP,SHEEP,KG_CAP,A,1992,2.066930489,
RUS,MEATCONSUMP,SHEEP,KG_CAP,A,1993,2.20492475,
